2020-04-20 20:32:10,788 INFO  Logger.cs: 70 - 
2020-04-20 21:34:49,676 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in TOE LINK REV01-5
2020-04-20 21:34:49,676 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MirrorANKLE JOINT REV01-5
2020-04-20 21:34:49,677 INFO  ExportHelperExtension.cs: 1142 - Found 32 in MirrorANKLE JOINT REV01-5
2020-04-20 21:34:49,677 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MirrorANKLE JOINT REV01-5
2020-04-20 21:34:49,677 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-78
2020-04-20 21:34:49,678 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-78
2020-04-20 21:34:49,678 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-78
2020-04-20 21:34:49,678 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 688-2RS BEARING SEALED 8x16x5-5
2020-04-20 21:34:49,679 INFO  ExportHelperExtension.cs: 1142 - Found 35 in 688-2RS BEARING SEALED 8x16x5-5
2020-04-20 21:34:49,679 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 688-2RS BEARING SEALED 8x16x5-5
2020-04-20 21:34:49,680 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from TOE REV01-5
2020-04-20 21:34:49,680 INFO  ExportHelperExtension.cs: 1142 - Found 39 in TOE REV01-5
2020-04-20 21:34:49,680 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in TOE REV01-5
2020-04-20 21:34:49,681 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from TOE JOINT REV01-10
2020-04-20 21:34:49,681 INFO  ExportHelperExtension.cs: 1142 - Found 36 in TOE JOINT REV01-10
2020-04-20 21:34:49,681 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in TOE JOINT REV01-10
2020-04-20 21:34:49,682 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from TOE JOINT REV01-9
2020-04-20 21:34:49,682 INFO  ExportHelperExtension.cs: 1142 - Found 36 in TOE JOINT REV01-9
2020-04-20 21:34:49,682 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in TOE JOINT REV01-9
2020-04-20 21:34:49,683 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 688-2RS FLANGED BEARING SEALED 8x16x5-5
2020-04-20 21:34:49,683 INFO  ExportHelperExtension.cs: 1142 - Found 35 in 688-2RS FLANGED BEARING SEALED 8x16x5-5
2020-04-20 21:34:49,684 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 688-2RS FLANGED BEARING SEALED 8x16x5-5
2020-04-20 21:34:49,684 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from LIPO BATTERY, 5AH 6S 60C-2
2020-04-20 21:34:49,684 INFO  ExportHelperExtension.cs: 1142 - Found 35 in LIPO BATTERY, 5AH 6S 60C-2
2020-04-20 21:34:49,685 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in LIPO BATTERY, 5AH 6S 60C-2
2020-04-20 21:34:49,685 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 94868A016_18-8 SS FEM THRDED HEX STANDOFF-4
2020-04-20 21:34:49,686 INFO  ExportHelperExtension.cs: 1142 - Found 42 in 94868A016_18-8 SS FEM THRDED HEX STANDOFF-4
2020-04-20 21:34:49,686 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 94868A016_18-8 SS FEM THRDED HEX STANDOFF-4
2020-04-20 21:34:49,686 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from HIP BRACKET REV02-1
2020-04-20 21:34:49,687 INFO  ExportHelperExtension.cs: 1142 - Found 34 in HIP BRACKET REV02-1
2020-04-20 21:34:49,687 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in HIP BRACKET REV02-1
2020-04-20 21:34:49,687 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from MID CONNECTOR REV01-1
2020-04-20 21:34:49,688 INFO  ExportHelperExtension.cs: 1142 - Found 31 in MID CONNECTOR REV01-1
2020-04-20 21:34:49,688 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in MID CONNECTOR REV01-1
2020-04-20 21:34:49,688 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-25
2020-04-20 21:34:49,689 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-25
2020-04-20 21:34:49,689 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-25
2020-04-20 21:34:49,690 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from LIPO BATTERY, 5AH 6S 60C-1
2020-04-20 21:34:49,690 INFO  ExportHelperExtension.cs: 1142 - Found 35 in LIPO BATTERY, 5AH 6S 60C-1
2020-04-20 21:34:49,691 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in LIPO BATTERY, 5AH 6S 60C-1
2020-04-20 21:34:49,691 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-17
2020-04-20 21:34:49,691 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-17
2020-04-20 21:34:49,692 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-17
2020-04-20 21:34:49,692 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-22
2020-04-20 21:34:49,692 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-22
2020-04-20 21:34:49,693 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-22
2020-04-20 21:34:49,693 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from HIP BRACKET REV02-2
2020-04-20 21:34:49,693 INFO  ExportHelperExtension.cs: 1142 - Found 34 in HIP BRACKET REV02-2
2020-04-20 21:34:49,694 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in HIP BRACKET REV02-2
2020-04-20 21:34:49,694 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SPRYDRIVE ASSEMBLY REV05-1
2020-04-20 21:34:49,695 INFO  ExportHelperExtension.cs: 1142 - Found 271 in SPRYDRIVE ASSEMBLY REV05-1
2020-04-20 21:34:49,696 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SPRYDRIVE ASSEMBLY REV05-1
2020-04-20 21:34:49,696 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from BODY PLATE REV01-1
2020-04-20 21:34:49,697 INFO  ExportHelperExtension.cs: 1142 - Found 27 in BODY PLATE REV01-1
2020-04-20 21:34:49,697 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in BODY PLATE REV01-1
2020-04-20 21:34:49,698 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 94868A016_18-8 SS FEM THRDED HEX STANDOFF-2
2020-04-20 21:34:49,698 INFO  ExportHelperExtension.cs: 1142 - Found 42 in 94868A016_18-8 SS FEM THRDED HEX STANDOFF-2
2020-04-20 21:34:49,701 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 94868A016_18-8 SS FEM THRDED HEX STANDOFF-2
2020-04-20 21:34:49,702 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 94868A016_18-8 SS FEM THRDED HEX STANDOFF-3
2020-04-20 21:34:49,702 INFO  ExportHelperExtension.cs: 1142 - Found 42 in 94868A016_18-8 SS FEM THRDED HEX STANDOFF-3
2020-04-20 21:34:49,703 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 94868A016_18-8 SS FEM THRDED HEX STANDOFF-3
2020-04-20 21:34:49,703 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SQUARE TUBE, CFRP - 22X22X20X300-1
2020-04-20 21:34:49,884 INFO  ExportHelperExtension.cs: 1142 - Found 26 in SQUARE TUBE, CFRP - 22X22X20X300-1
2020-04-20 21:34:49,885 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SQUARE TUBE, CFRP - 22X22X20X300-1
2020-04-20 21:34:49,885 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SQUARE TUBE, CFRP - 22X22X20X300-2
2020-04-20 21:34:49,886 INFO  ExportHelperExtension.cs: 1142 - Found 26 in SQUARE TUBE, CFRP - 22X22X20X300-2
2020-04-20 21:34:49,886 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SQUARE TUBE, CFRP - 22X22X20X300-2
2020-04-20 21:34:49,886 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 94868A016_18-8 SS FEM THRDED HEX STANDOFF-1
2020-04-20 21:34:49,887 INFO  ExportHelperExtension.cs: 1142 - Found 42 in 94868A016_18-8 SS FEM THRDED HEX STANDOFF-1
2020-04-20 21:34:49,887 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 94868A016_18-8 SS FEM THRDED HEX STANDOFF-1
2020-04-20 21:34:49,887 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SPRYDRIVE ASSEMBLY REV05-5
2020-04-20 21:34:49,888 INFO  ExportHelperExtension.cs: 1142 - Found 271 in SPRYDRIVE ASSEMBLY REV05-5
2020-04-20 21:34:49,890 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SPRYDRIVE ASSEMBLY REV05-5
2020-04-20 21:34:49,890 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from FEMUR REV01-1
2020-04-20 21:34:49,890 INFO  ExportHelperExtension.cs: 1142 - Found 64 in FEMUR REV01-1
2020-04-20 21:34:49,891 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in FEMUR REV01-1
2020-04-20 21:34:49,891 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-16
2020-04-20 21:34:49,892 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-16
2020-04-20 21:34:49,892 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-16
2020-04-20 21:34:49,892 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-23
2020-04-20 21:34:49,893 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-23
2020-04-20 21:34:49,893 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-23
2020-04-20 21:34:49,893 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-24
2020-04-20 21:34:49,894 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-24
2020-04-20 21:34:49,894 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-24
2020-04-20 21:34:49,894 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-26
2020-04-20 21:34:49,895 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-26
2020-04-20 21:34:49,895 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-26
2020-04-20 21:34:49,895 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-27
2020-04-20 21:34:49,896 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-27
2020-04-20 21:34:49,896 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-27
2020-04-20 21:34:49,896 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from TOE LINK REV01-1
2020-04-20 21:34:49,897 INFO  ExportHelperExtension.cs: 1142 - Found 27 in TOE LINK REV01-1
2020-04-20 21:34:49,897 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in TOE LINK REV01-1
2020-04-20 21:34:49,897 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-11
2020-04-20 21:34:49,897 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-11
2020-04-20 21:34:49,898 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-11
2020-04-20 21:34:49,898 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 5909K295_THRUST NEEDLE-ROLLER BEARING-1
2020-04-20 21:34:49,898 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 5909K295_THRUST NEEDLE-ROLLER BEARING-1
2020-04-20 21:34:49,899 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 5909K295_THRUST NEEDLE-ROLLER BEARING-1
2020-04-20 21:34:49,899 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-18
2020-04-20 21:34:49,899 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-18
2020-04-20 21:34:49,900 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-18
2020-04-20 21:34:49,900 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-12
2020-04-20 21:34:49,900 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-12
2020-04-20 21:34:49,901 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A148_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-12
2020-04-20 21:34:49,901 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SQUARE TUBE, CFRP - 22X22X20X500-1
2020-04-20 21:34:49,901 INFO  ExportHelperExtension.cs: 1142 - Found 26 in SQUARE TUBE, CFRP - 22X22X20X500-1
2020-04-20 21:34:49,902 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SQUARE TUBE, CFRP - 22X22X20X500-1
2020-04-20 21:34:49,902 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from TRANSFER LINK REV01-1
2020-04-20 21:34:49,902 INFO  ExportHelperExtension.cs: 1142 - Found 25 in TRANSFER LINK REV01-1
2020-04-20 21:34:49,903 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in TRANSFER LINK REV01-1
2020-04-20 21:34:49,903 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from TOE JOINT REV01-2
2020-04-20 21:34:49,903 INFO  ExportHelperExtension.cs: 1142 - Found 36 in TOE JOINT REV01-2
2020-04-20 21:34:49,904 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in TOE JOINT REV01-2
2020-04-20 21:34:49,904 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-19
2020-04-20 21:34:49,904 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-19
2020-04-20 21:34:49,905 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-19
2020-04-20 21:34:49,905 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-20
2020-04-20 21:34:49,905 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-20
2020-04-20 21:34:49,906 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-20
2020-04-20 21:34:49,906 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-21
2020-04-20 21:34:49,906 INFO  ExportHelperExtension.cs: 1142 - Found 43 in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-21
2020-04-20 21:34:49,907 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 91290A150_BLACK-OXIDE CLASS 12.9 SOCKET HEAD CAP SCREW-21
2020-04-20 21:34:49,907 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 5909K295_THRUST NEEDLE-ROLLER BEARING-2
2020-04-20 21:34:49,907 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 5909K295_THRUST NEEDLE-ROLLER BEARING-2
2020-04-20 21:34:49,908 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 5909K295_THRUST NEEDLE-ROLLER BEARING-2
2020-04-20 21:34:49,908 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ANKLE LINK REV01-2
2020-04-20 21:34:49,908 INFO  ExportHelperExtension.cs: 1142 - Found 27 in ANKLE LINK REV01-2
2020-04-20 21:34:49,909 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ANKLE LINK REV01-2
2020-04-20 21:34:49,909 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 688-2RS FLANGED BEARING SEALED 8x16x5-1
2020-04-20 21:34:49,909 INFO  ExportHelperExtension.cs: 1142 - Found 35 in 688-2RS FLANGED BEARING SEALED 8x16x5-1
2020-04-20 21:34:49,910 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 688-2RS FLANGED BEARING SEALED 8x16x5-1
2020-04-20 21:34:49,910 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 5909K300_THRUST NEEDLE-ROLLER BEARING-1
2020-04-20 21:34:49,911 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 5909K300_THRUST NEEDLE-ROLLER BEARING-1
2020-04-20 21:34:49,911 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 5909K300_THRUST NEEDLE-ROLLER BEARING-1
2020-04-20 21:34:49,911 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SPRYDRIVE TRIPLE ASSEMBLY REV01-1
2020-04-20 21:34:49,913 INFO  ExportHelperExtension.cs: 1142 - Found 387 in SPRYDRIVE TRIPLE ASSEMBLY REV01-1
2020-04-20 21:34:49,915 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SPRYDRIVE TRIPLE ASSEMBLY REV01-1
2020-04-20 21:34:49,915 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 688-2RS BEARING SEALED 8x16x5-1
2020-04-20 21:34:49,915 INFO  ExportHelperExtension.cs: 1142 - Found 35 in 688-2RS BEARING SEALED 8x16x5-1
2020-04-20 21:34:49,916 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 688-2RS BEARING SEALED 8x16x5-1
2020-04-20 21:34:49,916 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ANKLE JOINT REV01-1
2020-04-20 21:34:49,916 INFO  ExportHelperExtension.cs: 1142 - Found 63 in ANKLE JOINT REV01-1
2020-04-20 21:34:49,917 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ANKLE JOINT REV01-1
2020-04-20 21:34:49,917 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 96445K350_BELLEVILLE DISC SPRING-1
2020-04-20 21:34:49,918 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 96445K350_BELLEVILLE DISC SPRING-1
2020-04-20 21:34:49,918 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 96445K350_BELLEVILLE DISC SPRING-1
